,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,56.42785521573049,-85.22197817179739,34.73399302098458,16.661916874010295,24.68003562542213,28.85686968297984,-135.3402932358904,-68.5816250293491,63.8051087626373,-218.9893294044647,-86.90901782415976,40.17070923137863,-22.104045310068447,-41.23552347316958,-28.9707712218115,94.41574675555387,40.16473819025391,-7.465472059228205,-45.11045754457243,-143.55836625275887,-55.518846952325475,-108.06309280463392,-142.1177357474723,168.38179897561764,-133.2706651593768,21.110696524885114,-59.86385006001784,-21.934163846333753,-64.83113604379155,-115.08329596338919,-105.01817828531972,-83.98757552098571,3.498792572905373,-60.98806968742591,-173.4156946122268,-67.12770774090508,-119.9511777726782,-104.06954009620861,53.92814298686517,-69.78182310455847,-17.59278073805797,97.37860614494431,107.36136040387866,-175.75880228473662,120.7225243166387,88.60920332098823,-133.43997554138758,46.56789185489944,-4.452232666020613,86.96175559634574,-72.24364066178052,187.19728124590148,109.69302184279944,155.46398188463036,-9.05412566426159,45.09822253388022,99.9103187028513,39.22148573132159,11.973752289967457,0.8514289785282187,-9.767964440808981,97.6950093619346,-151.567926770925,70.37719966471418,6.765462601157822,-136.4771399481357,76.29046072720858,88.39531264715399,41.322110593431134,213.74205093444434,-24.992117312855697,-37.95473162522806,1.1108374771388867,27.870163142004024,18.500773303384193,-11.144899204136777,-149.01609145379015,-84.0632471584275,-102.241742592786,50.74989492538627,-185.64677808544977,-53.36461181819735,-88.06547810103538,4.474966178664623,28.731246058695856,-2.6681412221849783,-25.807779852624645,-220.0109530442066,-9.800522688237955,39.36508161066821,-139.69764065141035,-23.150138738956954,-44.62380167451367,-123.50397860568376,-89.70382438301233,-182.0098080626205,60.44706720101875,-102.4420567396989,78.02791818946949,65.47519597838335,-211.2620403412046,10.93634521368476,88.69667541187061,52.76477758776442,-53.20304698107149,87.94542251302651,-17.10675810941454,140.35025754785823,-38.160583514712876,5.886495361449654,64.20491876489257,30.671043530568767,264.63760603014657,-21.0010096838123,68.27858036211147,-41.56423125775362,-15.196711452056789,-1.4925259773554753,142.0115936238122,-134.49051483633903,80.53276102030166,-96.86872130321123,-123.11362261765686,94.91223889128655,-55.44023165680957,-2.0032431360518927,174.54050185663976,8.285321429461106,0
1,-51.43949355212198,-109.40470071846755,66.84434759583516,-46.98449638893911,-182.5323935146718,263.6629816048161,-151.49512319748354,0.6995226468144153,-2.208497672667896,17.142301560183757,5.983944393691438,7.872328208299706,91.5141261842455,-5.902515517380408,-57.606901237986996,-197.03532733170883,-10.424100193683216,-21.146372377534348,-45.92067736047574,-86.32537559844661,5.212640956380559,-78.39328445571624,44.70171473007812,-41.63443604365951,55.28600743121796,-121.57520629628092,-84.32491978661963,-39.946933137733325,-12.133784460136857,3.8947719537962513,76.72275698849637,24.072418889832846,2.4667852237274275,-43.07874670631905,61.27424530562168,203.72349605924148,-77.09284826822895,41.56061647601169,-86.54616840878462,88.99568232843444,58.312134799037906,-50.87208207905282,69.46412208586727,51.05257185613272,-180.82880403997623,-21.15762789925038,-153.3174094552453,-239.7378874595272,107.2863807997015,59.063137021850594,-130.90574660145023,30.390765932639358,45.866024990010956,-88.49631786279025,95.70179101117174,-192.0007475382826,-3.4655346598212873,-33.27357459363664,-36.1615434063401,39.725646407256036,0.7433380555710087,131.20807711186444,-24.211714779084474,-56.126777911213026,-163.37623748762545,-52.61714493749707,137.15416559571437,2.1574546954655176,115.82713649434103,-136.6365704705111,86.76876528358936,34.12964050302784,-104.31691798372023,6.424467491505922,-105.12332807999752,90.9031654477094,105.20256302764221,-64.62482297360599,-59.60197633441117,21.09245106168148,-5.645788167197882,-114.8357973725646,-42.32167975349252,81.75446329981563,-69.0127878846168,-33.44447904575364,-62.413104327446995,34.90747628234441,-13.3824373607251,4.811070829580601,148.7568762406848,59.19896893519514,24.158752886249346,163.95414232156259,2.0004570020361925,-31.86768574090368,-10.469331953302529,-214.02055724780357,144.70638926959035,45.3545443644764,58.677822235989495,38.94910092057137,-171.46356608761326,7.476783690929516,-30.296306388459932,-32.45884669938692,42.61650962133925,-12.290971083612646,-34.04348056116842,-118.56550183487207,-25.593777976266054,-134.2832766716548,-41.6054826704956,-154.48503344003078,105.82978208173378,17.29608523844019,78.17125686074252,-239.5864564337544,111.56510196830332,40.74288806182632,102.89122248897603,34.35015441570792,-158.0345446937292,28.044931019589683,183.36198021352413,162.86896567509515,93.32223054377711,46.42985780801496,0
2,32.5049154894575,-2.4549025329009737,68.11207332942826,40.57850897469699,108.61282280563177,-19.859917069094912,-64.77591349236411,117.59121144557315,28.810705741961158,-97.85931789624631,-17.869949601630168,110.21551949709918,60.69749116560237,147.59937789579197,-27.721927095220273,-74.19414273743426,-36.62442135870498,-86.4586576866333,9.974311085822293,-165.81078467842826,-51.931472697548,78.62661435618094,14.944221607997203,-23.839484197697054,-100.1676745434347,-69.90715290188842,-71.63155639167564,-93.51890484756544,70.33703726075706,72.93443446193534,-41.30793506971644,100.14877009464868,-63.61058585280332,14.669087507783296,144.6708309855049,-153.9551283903383,115.22930607308176,90.71790470384931,-96.53301096829092,-143.86422118035426,-61.240959228215274,-180.96113587045713,45.280851458831194,181.02841924839913,-73.75406193658836,44.29424427289755,-55.299747347033296,98.00539708297298,-29.048331618431675,-79.01794122594784,-60.56830186214483,64.0306554671285,-10.638454644196486,6.2519942703663745,-94.5909273356555,-58.89171252691489,24.802068756252552,65.73801816101235,-113.45620188619253,154.06072863915062,-16.242414639557374,64.32986350585075,35.401723154980026,-35.36937416931451,65.0443658404535,58.32695023036081,-15.972554347604367,-15.021899619766122,-10.294410323506312,-34.878853241858714,-158.96757230644386,29.4022835021918,-16.6584026945576,-106.9971285770444,-38.78693801517493,32.99247027800052,26.894571560420907,10.010994654704415,179.738308947686,-142.76434728770354,-81.28754222973825,103.16422962646257,85.08373021455785,-1.9566576614173812,-39.999272089798595,-16.538893813065936,181.89209794322235,4.055975281648571,41.35028543010704,116.0988393027281,8.651110257121505,67.7589047116753,-256.4884617018149,-33.5149887123991,-48.337951202608394,85.93774405989006,37.75030536306028,-28.730658245709535,-13.31639325916726,-46.031204871898325,37.829566116705166,-68.04289540672772,-25.69338392799127,75.87676584291876,-130.82393951900391,-127.6845495989351,-45.82341790800817,-356.6325180969281,102.25905244176035,-8.617167184710794,77.85123440520633,0.4367967340111818,15.200566686691843,-70.56704380512527,-6.987313654470547,218.54231209687742,-28.566798813778206,49.58056270616407,29.70106791184167,-15.213792778555934,-4.772211359318376,25.35716890933827,-37.39820985211612,-142.00345754589685,-16.516457276056283,-15.361350347306775,-83.42086816268905,-22.461526389747362,0
3,-6.974068150166033,163.1115690121394,37.10858672239645,24.37705287320538,-18.8352521184097,-18.694988631334923,-93.22745091977664,17.81391561622648,45.99687915740495,6.733303740596952,3.3887091710186894,-124.70666604592273,218.18544561649207,36.0633004859451,-41.81088650270204,-61.82880509847368,-135.8967180284455,22.94377994058941,30.507878727841458,-150.25031927593494,-179.58208656951825,-55.344173688623314,-46.13181335003007,-360.05183174222634,-26.414097411903953,-39.93991949097724,97.07321286740621,22.714867879366267,-92.77099421448847,57.00336994094368,114.14678168369443,-47.24181457514035,60.05571469506628,-68.07013284799609,-11.958510510821792,1.9447593737751703,-64.60453753063084,-139.62740063216336,76.55884934427246,-6.15265998317534,-176.38631363415806,-4.127688622884307,57.32978215882627,-89.5278522657147,1.7566847447634544,-47.329908052376084,-6.789127659474559,-78.33959892413742,-11.066014250919713,73.34208907718794,-47.199182487519074,181.90376491524592,41.31418764289163,-71.0009257707067,-96.1491810805617,-64.26634298161352,-93.82311333767836,-22.40833805279108,19.509698566708327,-40.36633504450385,91.6073852272816,31.807460765806013,-50.90800283319841,-114.59540147281768,20.85435002689988,55.21692535340826,98.4418176974045,-89.06392206850516,84.66236519490849,-23.249116432114974,79.14987687828577,142.1960701507408,-153.96481108050978,-18.038103900638674,54.10533656770764,-209.54149074322842,94.2491081923882,-162.6712350916509,-152.79304946699511,51.1278103738751,80.0608566299599,-433.3887908738718,-38.310578484846076,116.8221065390243,32.404640869449864,-82.38248338831973,-84.69690636439549,-111.9510974345911,293.11794310345726,-106.72622092462133,-41.409254235715366,108.73591217777074,85.25764077964945,-90.4675734729845,-17.71774107007296,-12.934967533534646,42.68339426488792,60.05096366534834,-134.72487521329074,-54.668495341817746,-43.142459162274676,-23.933911420417516,34.69944962416962,-107.679984446294,-34.39145141207364,171.81648766831276,-53.58031656660947,-63.23017934802231,91.66154527754594,-32.64654732379704,159.16790432267277,18.00226291611066,-68.47204738070288,59.16265974427522,-40.55359720920311,4.58260857549816,8.613384049899395,105.99402566531141,99.18711894489475,7.92325632501651,-18.44205096799609,-143.8557195092695,-30.635300521363828,198.5191310116513,-92.87057428657465,-147.16923490100044,16.281783800947068,117.01218081873631,0
4,-30.15533476335859,-25.272296612788466,23.492217617316545,103.88812130875505,-181.75288263882328,42.64513477117153,-99.73332392799037,-114.77067809524755,-170.09120044187426,-15.452774640326677,44.5548352748472,-29.08274524793879,-108.25788462834015,-113.04433080185657,-13.503441144326683,-35.38340791813698,-0.27675068067942377,-81.94911837418957,-30.23321926935444,-29.571759330740832,-72.07719254699524,9.847666553718309,-22.32156997681249,-11.628181229059459,-87.07614181467672,-100.76515808577446,70.74717983559339,101.19063629874913,-64.93757203070066,-37.51434399807434,29.50775472793438,11.732125305100787,28.348717972746513,-6.991887581281425,70.40732267185251,-12.115931512662641,86.8738557597865,16.05298215510839,112.4617860615163,-61.450034073246314,32.51860683590531,-137.2663986225385,-91.78314297053862,5.528670055137569,91.5455282164413,130.83509696691317,27.941084925048113,20.87893679441195,68.6927433623331,-38.419547627535614,8.136449785619817,40.711211528140474,47.95163408976855,102.96359525338416,-16.10314879897597,36.8354191233849,56.10494991362499,-78.83123059783402,-105.0820277551604,-105.41342779819834,-44.137070995067354,67.96611451078994,-14.880429965548824,-37.10079664223304,-4.182401389988193,-99.11249239239073,-14.853616345774407,-25.370752984420335,-1.9410491461994042,100.09591828480944,0.02423475596200042,2.904472079391283,73.52530252031309,132.51105025698595,3.335542159080653,17.26570888217079,41.4670680154866,113.71438389830624,-4.624259868706458,-58.12684438904827,9.420930003986271,48.64539100001343,56.72006377698972,-73.5153508669799,-4.60269061153469,-60.4954823117412,145.16774916057457,-171.57995818642783,171.18095345965656,6.885145320576747,-60.5200665863951,18.279926207780044,117.32091275689507,-103.66010431916256,51.311094112468865,64.83786705120907,-21.50680076996651,-9.265425247526565,-67.30587731062826,-24.33562913524522,-15.062582680135726,125.89622465149502,-90.7168952946034,10.165330902693675,104.47285545959724,-25.99388271215858,-67.69927952778542,67.96941018477156,-46.458590765874895,17.014115376844483,-25.727734796519627,33.12692677076973,-24.67600072464772,44.90734174254248,-13.17911172975598,105.74356711095143,-11.273994251666757,-55.84053973568439,76.80191670432866,-29.282101282979,26.913824296216823,-69.38162099006912,0.8328279831692953,49.7599989274747,-90.1935999667454,-108.6735633002847,2.7599188210999444,-31.28590711640672,0
5,-2.6210853606208864,21.77992072610961,-150.12831385715717,-23.422394648922065,65.61242848068326,-154.33003082547452,2.088245554998089,-47.343871469010125,16.033356904122805,-73.95727114512516,9.137610383113355,11.472901452830072,69.34746600351998,54.92459815489171,-83.23028744775701,92.46484123959164,-36.24760292861105,-72.5895729103423,44.377862943082754,2.938250389324846,-123.10562230316853,-10.636260627149113,-21.2497001610203,80.69720416074719,88.34336366505245,-170.00647497073143,31.9940545533549,34.89850114288036,13.903201927975324,44.593795407714936,-161.20911626850946,85.3305274019473,-216.94245025132005,50.11902767500784,147.3638802473547,-5.991662596664689,136.68194724913766,26.3320584226175,-52.69261448665253,-1.7349600859095915,-103.45588366029622,-81.39622821934252,-147.4648110806686,34.98950339508966,14.941947783302716,-97.49596285375198,-100.08532317770374,-64.40809582790932,-25.70597061757858,123.88367216723928,-91.96112910429741,-87.34505437810051,-18.797337631144345,25.22310546413209,163.6594755358051,206.05699118003423,-46.46557280530843,-50.03693330438562,51.71339014695706,-37.78705264085709,-96.06918777846974,120.56478634714398,-17.482360638100232,-37.044946506994094,123.79998403597858,-3.9573175639275497,71.96257594577666,-42.98057809280771,19.23406200881846,69.57895466819423,55.863241789261785,50.84496101865859,24.530428817082807,128.4134165788691,35.42565208886515,-83.74343232149546,67.13974756841193,145.3119620550817,-4.752368064735297,67.36546866362002,-50.63120772724725,-47.34500487273318,61.934686352285496,41.80404887217992,4.981092629766124,-44.90991914539803,36.38630394849001,21.909212874836463,92.2188691353332,52.644242859472236,-148.8930190752348,98.54571844555848,-139.8159195097162,-70.39911416350154,-52.32960063592032,186.0090143296001,-87.00534819115076,-60.49990638799315,3.2438151764930296,-29.23018638983494,-62.31608094931263,-121.58152514672354,-23.649454122252877,-40.76709913968736,-52.69449588195962,-24.02479195665053,71.68410127154068,-34.90801044969908,7.8526621233900915,-20.326121320866164,-146.1001321111373,30.39930395992586,29.69618354313493,119.78203097844808,71.14563031542006,-125.01293080749934,195.36687051726116,56.17594554752672,40.76995846894191,31.25409411876317,-39.343087478555994,5.456482777517387,-2.4383558136950043,-89.97649754391466,-75.12385724470184,15.024067055859462,-14.26352700192271,-3.0783045723222386,0
6,-31.227878826018383,85.26259160727861,-64.24093083163145,58.45211551833368,-1.181941361937989,-41.284317917357725,68.4515615492065,-29.01382472800733,15.437419515097492,29.613614900236207,25.481704906850183,-165.84408220580883,-57.92773037738016,-18.066033185375268,-99.0324742809059,-86.72938289857115,-92.2516483271398,53.59554259216781,-37.6960755052216,-23.052995956524367,-11.935030084716608,-89.23921453310787,-37.3700764851704,-64.77964683975715,66.09095173408116,65.5568193429329,5.450121328629386,-83.57715323431086,-12.651134506070164,-79.69895787520798,10.749446891904597,0.22605126504861062,32.080372173147566,69.58570743797705,149.61182351302412,74.32626223893918,98.44109214207532,92.20205007218551,102.52307913639552,-10.271595329816261,-39.282410851956946,59.31937902367504,64.6679118342528,-135.55498199387057,34.67014470417623,-79.20964527223178,94.7926642357757,-110.41266775053694,57.80822337904426,-23.003094750243463,-59.06058166964415,-40.51922310560548,-59.440359579561694,26.948598911926425,-5.3497524086331865,-116.02361797569492,-15.703395568370613,52.48736739104356,61.29126081935055,-39.49681696321165,35.567929735103775,-26.23847061380839,206.02123635034442,-158.28181884266368,145.59854861663496,49.29702531270257,-111.21400118570558,59.861470040467744,-54.51809549977851,-26.333711993991205,4.216175778496629,32.35059734840192,103.7249780961067,-29.15972653815291,-54.57578791327142,-31.61442447435219,55.61429546706437,36.10214180597866,-140.6576019757749,-3.607399241526548,-99.84409867124127,-13.724711549185088,156.5339478390054,-12.979441365766846,51.112030620251566,15.266838397523195,214.51869973302868,-88.179064220572,45.5377682168696,-7.785541245473489,221.6709810772707,32.6317298661442,-5.97924027454302,-205.05353373344084,-2.674470173218438,-33.328204026253225,7.544365534270817,144.7360750610418,33.28285259750507,-38.04705815670252,68.37001551566435,-14.376385980255534,-31.82643004937956,10.055494441448836,38.14327891683451,18.53377311891441,-122.69535855557874,-83.66790499144155,49.65695477551967,37.44712484854018,36.438998672312835,84.78686371590953,-165.2427775070176,72.32564995954117,-166.54974820985024,-47.219876077052916,-112.73319984843133,60.95699628984394,18.920339217184505,-69.26677818837513,-100.52266018033225,-86.39612126269247,-18.32207615501895,19.217995262991934,-87.20601840410748,6.319669054746949,-27.33314210897275,-74.0797452223094,0
7,-57.74658900650589,67.84132365508577,43.470527059704374,-41.32217816883889,-34.86916772070077,70.46683040901998,-133.5892365428574,40.5670279201322,77.9927458580692,-80.72204415631418,-53.12874182758729,52.640463496472314,62.983042370646736,98.82229619903883,168.1414682353947,20.98712526068284,-80.25683406848815,55.04247842371501,69.85133262863555,43.005645312977435,-55.09692653576868,94.60860752027608,-160.3316427840616,-2.866385579616882,-66.24528419812192,-66.197088559348,-12.223376827519395,-8.59534009307162,-12.140998420648996,-138.27471294638838,72.49907303864924,-60.249443569101274,33.80702594326661,-112.99301945939837,59.61860742661253,11.417537138386535,-91.7076156848381,64.66135469493304,155.0080416291819,37.68175970522219,9.016363639630498,-68.46842880959113,70.09403787412714,-0.1504621080361943,65.58991416300557,20.369368554115567,-27.43794461461193,122.91292619141144,-89.34283581889012,17.966980240923576,-2.2348037520671094,89.76022372467183,-40.22882561619789,33.438015715819844,-89.37742482189473,161.09110636766408,-102.1085635429132,-26.166886234693607,30.67994739383804,-36.53801017572227,-19.91451003059761,-14.919864298903532,-2.5650911778760372,17.39374858492385,-73.16178691660217,-55.18362335729126,64.39593748619372,-41.836007298728504,-135.35210140614623,103.2669666056809,34.74852808642624,-146.39310573276074,45.60664511017185,-23.697284139017917,-105.46011111871911,-21.341884651035745,-136.82392024352268,0.6450549774589365,-140.93611946731085,86.72646449043904,65.47817098254374,-94.49812663912348,116.3407217445878,69.50746323253878,11.031685217501924,-69.55609474696881,-13.226633706966403,-87.58767804215422,-31.5283134201609,-40.00506658238059,88.10132961365034,103.9118234552145,-125.12987840289858,-141.76449316669567,139.3370583575961,-42.23839588450668,58.5610492741625,105.59579547612103,9.4893698810909,59.57707267198653,-28.18773188960993,4.929258083671166,-95.90861257271655,42.08124480239562,-142.98904877142374,-13.633848679551605,-59.62029860365375,57.671972147291385,69.67045689591657,40.44267052018092,93.21971489064487,-6.075716612160562,24.179193162853892,-26.283329831851802,-133.6655858412878,-61.7593283693288,-217.07565733205536,128.84636457094777,108.82956739450702,65.19399057061806,-57.57980666402254,46.89295867623115,-5.022646047365214,50.71526004569371,-59.81064761368978,114.48354818603691,-15.986774946000658,-18.94888893441265,0
8,-92.03996709532163,23.322659241051753,77.06853821770014,1.768091989902941,-16.886264041428483,57.9263127496882,28.41949261363088,-79.08556618656593,30.122519948859768,121.41746203851106,-18.55869584488046,-4.612657152077386,29.30571149763683,-11.129745815348688,90.36842486052298,34.440361483939796,61.76050975227331,-230.31574530656667,7.800876116875244,-102.62155001909969,-16.895753110425517,-63.732792900135145,-58.631732445708465,-61.4846469964667,6.020849542927653,5.114104981069872,-6.2975550949501695,60.73799828949995,41.519761845815445,-15.432245254528535,-55.811273768935635,81.73497632580863,-22.858335924250483,126.1694721299995,-133.00419981841907,39.96268860671238,75.46859660228462,48.021976937813406,70.12684067918224,2.0381528361506174,-70.4789296144813,-65.47342938866322,63.992642086751225,96.25915344222054,-31.675401391060497,-80.0861344036837,150.69196852519076,-26.027016499864903,-64.4460156477211,63.46279280414928,-39.847778842072756,43.45180737995619,-108.59949504470478,-22.133707804733355,13.875318932065525,-26.071476340949047,-139.58945330994936,-22.221930832810784,-30.289759676419195,-76.30399207132213,-4.661640373346046,89.86439986390033,150.72811725518017,-50.911993551628484,-143.00333301656212,106.75868755978843,-5.275231190525352,-39.69715041136439,13.766865332903372,107.4472967019687,-93.94742102084207,117.67968206101531,97.56778456462544,43.798056773276016,-33.87518373356289,-137.49147700120972,-56.03478886899771,-16.09901861809263,101.27843634817326,34.53043884332282,-33.87935597769722,-20.61565541177272,58.76389233656782,34.74900755552399,-86.55033221885674,197.3875581588194,-49.485152198197895,34.87258551582205,-1.5057302987967276,-68.94325642617788,-29.375273366691147,95.46462014027664,70.81084925456015,-35.12783407654021,140.11213050185353,119.38580976401369,-20.725109236258128,-47.77514296829841,3.7805239719914567,39.66322909455097,-32.673472836114655,-34.6301265870568,224.25661503544939,-152.10581386446142,108.51380531612975,-1.6120330560337806,-172.72730953456693,148.61132060045682,52.422768619107345,60.303841908165296,-125.85821319515395,91.8488917367824,-65.83247110702271,-126.74950078810511,-108.66489863979136,192.71917869656792,119.86872255841689,-31.856346146369596,2.0791044096018645,52.69190604219334,-49.88227048347305,-96.43154226259342,-94.62375811571593,-10.322319037416246,73.13535234649865,26.334146038106645,-152.83815972004845,-217.51721729011538,0
9,-49.54095234911328,16.53858641530929,-19.33561864692196,-0.9724400872323641,-26.86252021851095,-75.05602380707813,124.99904436429433,132.32551897022282,-4.726167794319354,9.208351047315961,-64.1326520645526,-65.40175093215655,-78.217919272473,80.78637493322833,-59.98875536092571,82.53881227056512,-65.1967324398325,55.93662756233621,55.817683359926306,67.93063891367431,7.115529223438202,-48.659305413228786,63.066398452305805,-52.214752096633184,86.1621998260381,83.36585393479187,38.374501777828584,-83.7059225579622,-0.33599640338843284,54.71447938780193,39.1187166383991,-97.53662215407721,54.46225014886161,-45.826552459043015,-6.896660293855984,61.98788925343833,197.1606615147566,74.99174881550334,78.85254472631067,-39.08395003611086,34.870498125801554,20.127598807455804,-40.59793185577959,-96.23535958190499,104.13425973542371,-137.59551679867528,134.78325212799317,31.52144723315505,35.15308548414713,139.23835682939048,44.22754192559618,-90.03897447572376,-77.06804053484706,28.403457522417458,109.25390526914144,150.69587444848457,43.85430143354443,-120.70998890919853,1.7147871089483715,69.2965790355864,-21.554072872579916,70.62334520674484,-226.4169062110842,126.14764642409534,16.26864122407894,73.29113264549251,-60.62735010368958,79.9064937468913,17.364626019171727,-68.05236270947604,-6.100924227895433,-37.71704760803287,-55.055059174661366,-2.15498835753243,-60.971356809731404,-7.799733425247684,66.21456516710538,70.32355682127188,-63.59933671103077,-8.851635658105062,30.52311070895631,70.4058493609298,71.0206961448119,6.166210944083094,35.32376421474596,62.89434611420789,60.9814557438786,42.99178785181105,165.01192999711725,22.94011504973709,-13.55985009373833,60.59575812851091,-62.19370380565664,-177.8996682555868,-20.499273652068254,-45.72859765137609,-144.4411944645383,80.30501041419078,164.90410909918944,111.6951966061612,145.46028343039143,-90.73723649005478,-3.584487450091679,25.305133672192675,-50.33938063092377,-79.30804798305033,-92.8112809287407,45.4708742680219,21.76492688376185,-14.926019022889534,76.5056217682803,40.130014810398706,-53.345500562117216,44.78974743944565,-98.77989193764449,-142.43907346822536,-54.004290570203935,63.55227692728006,-33.00629216795938,31.494601704816457,7.16019726618628,-140.31939394822544,-82.47296831117025,-107.7577634152482,-112.6290391688139,-1.4241952324454132,-3.057029836882834,-66.48852658759387,0
